project_id,project_track_number,project_name,project_code,project_description,project_start_date,project_end_date,fk_funder_id,project_cost,fk_funding_status_id,project_is_default,project_created_by,project_last_modified_by,project_created_date,project_last_modified_date,fk_approval_id,fk_status_id
1510,PRCT-71685,"IGA's at Nakapelima, kasangati and kyamakanda CDC's",IGP219,"IGA's at Nakapelima, kasangati and kyamakanda CDC's",2024-10-01,2025-10-31,5,"0.00",3,"0",1445,1445,2024-10-04,2024-10-04 07:17:59,21202,783
1511,PRCT-34240,NFE-192 Skilling participants for sustainability,NFE192,NFE-192 Skilling participants for sustainability,2022-05-31,2024-12-31,5,"0.00",3,"0",1445,1445,2024-10-04,2024-10-04 13:15:01,21202,783
1512,PRCT-45389,"	
DI Discipleship Training in Four Mombasa Regions",PED113,"	
INT-0000042439",2024-09-01,2025-01-31,1,"0.00",1,"0",1558,1558,2024-10-05,2024-10-05 08:10:16,354,295
1513,PRCT-6239,Improve Learning Environment for 8fcps,LM109,The need for better learning environment has propelled the church to look for support in order to create a conducive environment for home based children by Constructing ECD classroom for Brain Growth with furnished learning materials by November 2024.,2024-10-01,2025-03-31,2,"0.00",2,"0",24,24,2024-10-07,2024-10-07 15:25:25,364,296
1514,PRCT-86785,"	IGA for 102 caregivers at TZ0140",IGP204,102 caregivers who earn to little to meet basic needs of their families will be supported with capital and business training to help them improve the economy of their families.,2024-08-01,2025-01-31,2,"17000000.00",2,"0",225,225,2024-10-10,2024-10-10 10:29:19,364,296
1515,PRCT-74880,Construction Of House For Six Participants At Tz0225,IFP210,"The intervention aimed at providing good house for participants at TZ0225 living in investor's camps.		
 	 ",2024-10-01,2025-02-28,2,"42090000.00",2,"0",225,225,2024-10-10,2024-10-10 10:34:59,364,296
1516,PRCT-16313,NFE182-FY 25-RW 2- 84 Youth entrepreneurial skills development,NFE182,FY 25-RW 2- 84 Youth entrepreneurial skills development,2024-09-27,2025-08-29,10,"0.00",10,"0",8656,8656,2024-10-11,2024-10-11 12:16:31,33714290,4790
1517,PRCT-54694,ECD room and materials for 3 FCPs,215,ECD room and materials for 3 FCPs,2024-10-14,2025-04-30,2,"35039000.00",2,"0",31,31,2024-10-14,2024-10-14 09:47:17,364,296
1518,PRCT-49292,Improve ECD learning environment for 5 FCPs of Busega.,205,"The intervention aims to provide conducive learning environment for early childhood programs in five FCPs TZ0453, TZ0711, TZ0712, TZ0990, TZ1805 from Busega Cluster. It will involve construction of stimulation room and provision of learning materials.",2024-10-01,2025-04-30,2,"0.00",2,"0",24,24,2024-10-15,2024-10-15 21:20:54,364,296
1519,PRCT-29586,"Classrooms Completion For Tz0405,Tz1202 &Tz0348",213,"The proposed classrooms completion project aim at improving learning and teaching environment for registered participants at elim pentecoste kambala (TZ0405), K.K.K.T KAMBALA Student Center (TZ1202) and Mkuza Anglican Student Center (TZ0348)",2024-08-01,2025-05-31,2,"68000000.00",2,"0",231,231,2024-10-16,2024-10-16 06:31:47,364,296
1520,PRCT-4965,Sustainable IGA support at St. Peter’s Lugazi CDC UG0415,IGP222,Livelihood support,2024-10-01,,5,"0.00",3,"0",588,588,2024-10-16,2024-10-16 07:03:55,21202,783
1521,PRCT-54945,Cookery project For Youth & Caregivers,216,Hygienic food preparation facilities for TZ0170 and TZ0517 to improve both learning and income generation for children and caregiver respectively.,2024-07-01,2025-04-30,2,"40000000.00",2,"0",231,231,2024-10-16,2024-10-16 10:05:15,364,296
1522,PRCT-33363,Fees for students from Arusha Central And West Cluster,126,"Collages and Universities students who needs school fees are 56 from seven FCP's which are TZ-0400, TZ-0202, TZ-00601, TZ-0950, TZ0102 ,TZ0212 and TZ-0200 Arusha Central and West Cluster.",2024-09-01,2025-12-31,2,"0.00",2,"0",30,30,2024-10-16,2024-10-16 15:51:17,364,296
1524,PRCT-65745,Economic Empowerment For 43 Caregivers,"0210",Economic empowerment for caregivers to diversify their income in order to provide sustainable families.,2024-09-01,2026-01-31,2,"0.00",2,"0",30,30,2024-10-22,2024-10-22 18:01:27,364,296
1525,PRCT-88172,DRF 136 Amuria Madoch and Kabulepoli Disaster Preparedness,DRF136,Disaster preparedness and building resilient households against Drought.,2024-11-01,2025-12-30,5,"0.00",3,"0",6199,6199,2024-10-25,2024-10-25 04:10:04,21202,783
1526,PRCT-48849,Hygiene promotion and Sanitation Facility for KE0494,WTP199,"Hygiene Promotion and Sanitation Facility WASH- 	
INT-0000042451",2024-10-01,2025-05-31,1,"850000.00",1,1,2760,2760,2024-10-28,2024-10-28 14:06:05,354,295
1527,PRCT-28042,Solar Power installation for 7 FCPs in Salima FCPs,45804,Solar Power installation for 7 FCPs in Salima FCPs,2024-10-01,2027-12-31,7,"0.00",4,"0",2698,2698,2024-10-31,2024-10-31 08:49:16,3465069,2147
1528,PRCT-23034,Livelihood Empowerment For 20 Caregivers Of GH0412,GHIGA141,"The intervention seeks to equip 20 caregivers with the skills and financial support for sustainable catfish farming, which will empower the families to generate sustainable income and improve household food security.",2024-07-10,2025-08-31,8,"98900.00",8,"0",5074,5074,2024-10-31,2024-10-31 12:47:43,20428534,3632
1530,PRCT-61459,2024 Medical Training Course Fees Top-Up,EDU192,The goal of this intervention is to support 50 students complete their 3 year medical training and acquire relevant skills in the medical field by December 2027,2024-10-01,2027-12-31,1,"8.00",1,"0",6007,6007,2024-11-04,2024-11-04 08:21:26,354,295
1533,PRCT-6845,Sustainable Menstrual Hygiene Intervention (HH008),HH008,"	
INT-0000038766",2024-05-01,2025-10-31,1,"0.00",1,"0",1558,1558,2024-11-05,2024-11-05 18:10:58,354,295
1534,PRCT-4477,Water For Irrigation,IGP212,This intervention intends to support Mwaginai community to fight food insecurity by enhancing agriculture to clustered households.,2024-07-01,2025-06-30,2,"0.00",2,"0",24,24,2024-11-06,2024-11-06 03:44:28,364,296
1535,PRCT-12475,Improving Economic Status of 31 Caregivers In 3FCPs,IGP215,This intervention aimed at supporting 31 families/households so that they can be able to meet their basic needs and support economic development plans to eradicate poverty intensity.,2024-10-01,2025-09-30,2,"0.00",2,"0",225,225,2024-11-06,2024-11-06 06:42:46,364,296
1536,PRCT-51945,CHS Funded - 2022 Support for 103 PLE&UCE students (Yr3),EDU154,The purpose of this intervention is to provide an opportunity for 103 students to continue pursuing secondary education in year 3.,2024-10-01,,5,"0.00",3,"0",588,588,2024-11-06,2024-11-06 07:54:40,21202,783
1538,PRCT-27004,CHS funded -2023 University education for 87 students year 2,EDU156,The purpose of this intervention is to provide an opportunity for 87 students to pursue university education.,2024-10-01,,5,"0.00",3,"0",588,588,2024-11-06,2024-11-06 20:43:37,21202,783
1539,PRCT-44570,DI-Improving learning environment at 4FCPs,IFP296,Improving the learning environment at 4 FCPs through construction of multipurpose halls,2024-12-11,,5,"0.00",3,"0",588,588,2024-11-07,2024-11-07 14:22:55,21202,783
1541,PRCT-2515,Programing Efficacy through Satellite internet,IFP297,"	
Enhancing program efficiency through installation of satellite internet at 10 FCPs",2024-12-04,,5,"0.00",3,"0",588,588,2024-11-07,2024-11-07 15:03:20,21202,783
1542,PRCT-60184,"Classrooms construction at TZ0258,TZ0155,TZ0851 and TZ0870",204,"	
Finishing of classrooms started by FCPs through local resources and construction of new ones for other FCPs to improve learning and tutoring environment.",2024-02-15,2025-01-31,2,"87.00",2,"0",231,231,2024-11-09,2024-11-09 12:20:03,364,296
1543,PRCT-74643,Disaster recovery support to 148 Participants from 7 FCP's,"007","The intervention aims to support recovery of 148 participants houses and income generation activities of caregivers who were adversely impacted by the disasters recorded DI-13593, DI-13357 and DI-13356 by June 2025.",2024-08-01,2025-06-30,2,"123000000.00",2,"0",231,231,2024-11-11,2024-11-11 18:10:01,364,296
1545,PRCT-64760,"Youth talents for Central, Lake Victoria and Western Base.",NFE176,"The intervention focuses to identify, promote and nurture Youth talents in sports, games, and unique talents for three bases of Central, Western and Lake Victoria Base.",2024-11-01,2026-04-30,2,"0.00",2,"0",24,24,2024-11-12,2024-11-12 05:45:32,364,296
1546,PRCT-69752,Fees For 47 Colleges and University Students in Tabora,EDU124,"The intervention seeks to provide college fees support for 47 students from TZ0558 Moravian Milumbani, TZ0557 Moravian Moria, TZ0673 EAGT Railway and TZ0820 FCPT Ng'ambo in Tabora Cluster.",2024-11-01,,2,"0.00",2,"0",24,24,2024-11-12,2024-11-12 05:59:12,364,296
1547,PRCT-41867,Motorized Boreholes for 3 FCPs in Karamoja,WTP197,"The intervention aims to reduce the burden for searching for water and improve sanitation and hygiene through provision of safe water at UG0945,UG1025, and UG0942",2024-09-01,2025-09-01,5,"102.00",3,"0",589,589,2024-11-12,2024-11-12 08:51:21,21202,783
1548,PRCT-89810,Church Enhancement at AICT Gamba Singu A,CPT020,This intervention intends to support AICT DUTWA with necessary infrastructure in Gamba Singu A area to embark the operation of daughter Church to AICT DUTWA TZ0991 as way for Compassion to reach out the neediest families in Gamba Singu A village.,2024-11-01,2025-10-31,2,"125919230.00",2,"0",225,225,2024-11-13,2024-11-13 07:08:14,364,296
1549,PRCT-39546,Education Support for 38 participants,125,"Paying tuition fees and other cost to participants in colleges and University, this Intervention will solve fees and contribution deficit for 5 FCP's of 2 Clusters (Arusha Eastern and Meru) which are located in Arusha region.",2024-09-01,2025-12-31,2,"0.00",2,"0",30,30,2024-11-13,2024-11-13 07:12:32,364,296
1550,PRCT-73242,INT-45403 Kanyanja Ending GBV Support Center Enhancement,P345,INT-45403 Kanyanja Ending GBV Support Center Enhancement,2024-11-01,,9,"0.00",7,"0",7073,7073,2024-11-13,2024-11-13 11:25:42,27845169,3628
1551,PRCT-28747,Youth Icome generation: Working tools to 57 Youth,IGP216,"Working tools project for Mvumi, Iringa and Kongwa FCPs to 57 youth.",2024-10-01,2025-06-30,2,"21600000.00",2,"0",100,100,2024-11-13,2024-11-13 14:32:19,364,296
1552,PRCT-41677,Completion Of Houses For Nine Families At Tz0812,IFP218,"The aim of this intervention is to complete construction and provide safe, permanent shelters for nine children and their families.",2024-11-01,2025-08-31,2,"45104000.00",2,"0",225,225,2024-11-14,2024-11-14 07:49:36,364,296
1553,PRCT-4613,Maize Grain Processing and Marketing at Adea CYDC,IGP218,"	
To improve caregivers incomes at Adea CYDC",2024-08-28,,5,"0.00",3,"0",588,588,2024-11-15,2024-11-15 07:30:58,21202,783
1554,PRCT-63879,Top Up Fees For University & College Students 7 Fcps,EDU130,This intends to address needs for education top up fees and contribution for 49 colleges & university students at our 7 FCPs,2024-09-01,2025-06-30,2,"40000000.00",2,"0",225,225,2024-11-15,2024-11-15 12:11:58,364,296
1555,PRCT-60864,188 water filters For TZ1805,WTP269,"FPCT Masanzakaona Student Centre expects to implement the Provision of water filters equipment for storage of clean and safe water project. This project will benefit about 1000 people, comprises participants and their immediate family members",2024-06-01,2025-02-28,2,"0.00",2,1,24,24,2024-11-20,2024-11-20 06:53:17,364,296
1556,PRCT-55840,"	
Child Protection: Campaign against Child Neglect (PED-112)",PED112,"	
INT-0000031732",2024-04-01,2025-04-30,1,"0.00",1,"0",1558,1558,2024-11-22,2024-11-22 19:09:57,354,295
1557,PRCT-55524,Disaster Recovery Support To 17 Participants At Tz0406,DRF008,The intervention aims to support recovery of 17 participants families by constructing 17 new houses to those negatively impacted by the disasters event recorded DI-13753 due to heavy rainfall accompanied by wind at Ridoda Babati TZ0406 by June 2025.,2024-11-01,2025-07-31,2,"120347400.00",2,"0",225,225,2024-11-25,2024-11-25 09:58:45,364,296
1558,PRCT-30345,Safe class for learning skill,IFP217,To ensure that child and youth at TZ0247 have a safe environment to learn various skills by improving the building that was used to raise chickens to be used for teaching skills classrooms.,2024-10-01,2025-07-31,2,"5000000.00",2,"0",225,225,2024-11-25,2024-11-25 10:05:35,364,296
1559,PRCT-43529,House Improvement for 41 Participants in Kenya,IFP207,House Improvement for 41 Participants in Kenya INT-0000044853,2024-11-01,2025-09-30,1,"10250000.00",1,"0",2760,2760,2024-11-26,2024-11-26 12:20:26,354,295
1560,PRCT-75996,P51140 Disaster Resilience ,P51140,P51140 Disaster Resilience ,2024-11-01,,9,"0.00",7,"0",7073,7073,2024-11-27,2024-11-27 12:43:39,27845169,3628
1561,PRCT-16299,Provision Of A Training Resource Center For Gh0994,GHNFE162,"An intervention to complete a training resource center (workshop, ICT lab & library) for GH0994, to enhance effective extra-curriculum skills training, ICT and literacy skills to improve the well-being and self-sufficiency of the participants.",2024-10-05,2025-06-30,8,"211.00",8,"0",5074,5074,2024-11-28,2024-11-28 10:03:10,20428534,3632
1562,PRCT-19073,Interest Earned Funding-Karamoja Youth Education Phase 1,EDU151,The objective of this intervention is to ensure continued school attendance and completion of PLE and UCE for 89 students.,2024-09-30,2028-08-31,5,"302152634.00",3,"0",589,589,2024-11-29,2024-11-29 09:58:26,21202,783
1563,PRCT-70170,CHS Funded–2024 Support to 90 UCE Exceling students(Yr1),EDU158,CHS Funded–2024 Support to 90 UCE Exceling students(Yr1),2024-10-31,2026-01-01,5,"0.00",3,"0",69,69,2024-12-03,2024-12-03 09:07:35,21202,783
1564,PRCT-41125,Improve Latrines Condition For 204 Participants At Tz0470,274,Improve Latrines Condition For 204 Participants At Tz0470,2024-11-20,2025-07-31,2,"15000000.00",2,1,9281,9281,2024-12-04,2024-12-04 07:52:23,364,296
1565,PRCT-73391,Economic sustainability for caregivers - 8 FCPs,IGP223,Income generation for the caregivers,2024-12-01,2026-02-28,5,"417.00",3,1,6199,6199,2024-12-04,2024-12-04 12:30:20,21202,783
1566,PRCT-46115,Integrated disaster preparedness for 3 FCPs,DRF138,This is an intervention for disaster preparedness for 3 FCPs in Amuria Katakwi cluster.,2024-12-01,2026-01-31,5,"0.00",3,"0",6199,6199,2024-12-04,2024-12-04 12:57:12,21202,783
1568,PRCT-43680,Shelter Improvement For 8 Participants At Tz0615&Tz0988,IFR208,This intervention intend to provide good shelters for 08 registered Participants from the two FCPs (TZ0615 &TZ0988),2024-09-01,2025-03-31,2,"0.00",2,"0",24,24,2024-12-06,2024-12-06 05:58:38,364,296
1569,PRCT-15021,CHS Funded–2024 Support to  87 PLE Exceling students(Yr1),EDU157,CHS Funded–2024 Support to  87 PLE Exceling students(Yr1),2024-10-01,2026-01-01,5,"0.00",3,"0",69,69,2024-12-06,2024-12-06 08:51:17,21202,783
1570,PRCT-26257,Church Enhancement at Nkuyu,CPT019,The intervention intends to support Evangelical Mennonite Church with necessary infrastructures at Nkuyu area to embark the operation of daughter Church under Evangelical Mennonite Church TZ0740 as way for Compassion to reach out the neediest children.,2024-12-01,2025-08-31,2,"0.00",2,"0",24,24,2024-12-06,2024-12-06 10:20:43,364,296
1571,PRCT-43462,Water Harvest To Overcome Insufficient Safe And Clean Water TZ0296,270,Water Harvest To Overcome Insufficient Safe And Clean Water TZ0296,2024-12-01,2025-11-30,2,"30.00",2,"0",28,28,2024-12-07,2024-12-07 05:57:54,364,296
1572,PRCT-18258,House For 14 participant Support proposal at TZ0842,219,House For 14 participant Support proposal at TZ0842,2024-12-01,2025-12-31,2,"42.00",2,"0",28,28,2024-12-07,2024-12-07 06:41:53,364,296
1573,PRCT-44771,Supporting 70 Families to Improve Food Security at TZ0838,R205,"	
The intervention aims at supporting 70 families with agriculture inputs such as improved seeds, fertilizer and pesticides so that they increase productivity of agricultural products to ensure food availability through out the year.",2024-11-01,2025-07-31,2,"40000000.00",2,"0",424,424,2024-12-10,2024-12-10 17:56:46,364,296
1574,PRCT-5711,RW0897-Sponsorship Launch,RW0897SPL,RW0897-Sponsorship Launch,2024-12-03,2025-02-01,10,"0.00",10,"0",8396,8396,2024-12-12,2024-12-12 13:12:12,33714290,4790
1575,PRCT-62918,Top 40 University Scholarship - 2024,EDU189,This intervention provides funding for 40 top-performing youth participants to join the university. These funds will supplement their tuition fee for the duration of their university educa,2024-10-01,2028-06-30,1,"8000000.00",1,"0",5170,5170,2024-12-13,2024-12-13 05:07:13,354,295
1576,PRCT-76380,NFE183-RW-FY25-Top-up fees for 251 vocational students. -Phase 2,NFE183,RW-FY25-Top-up fees for 251 vocational students. -Phase 2,2024-11-01,2025-10-30,10,"0.00",10,"0",8396,8396,2024-12-13,2024-12-13 12:07:44,33714290,4790
1577,PRCT-38190,IGA for 21 Caregivers at TZ0379,R209,"	
Income Generation/Household Security",2024-10-01,2025-06-30,2,"10500000.00",2,"0",424,424,2024-12-13,2024-12-13 16:32:04,364,296
1579,PRCT-75545,College fees to 44 Participants from Shinyanga Cluster,EDU134,"	
The intervention seeks to provide school fees support for 44 youth who are in colleges and universities from TZ0132, TZ0236, TZ0336, TZ0608, TZ0680 & TZ0958 Shinyanga Cluster Child & Youth Development Center.",2024-11-01,2025-04-30,2,"0.00",2,"0",24,24,2024-12-14,2024-12-14 18:25:19,364,296
1580,PRCT-1557,Fee For Students In Singida Cluster 7 Fcps,R103,"	
This intervention focus supporting tuition fee to 79 university and intermediary college students from 7 FCPs in Singida cluster who can not afford to pay through child support, do not have Education loan from government and caregivers can not afford.",2024-07-01,2025-04-30,2,"81489400.00",2,"0",424,424,2024-12-16,2024-12-16 10:16:08,364,296
1581,PRCT-58780,Improve menstrual hygiene mgt for female PPs,H007,"The intervention aims to support 36260 program participants under our Front-line Church Partners (FCPs) with reusable sanitary pads. This comprehensive program includes manufacturing, distributing, and conducting training for participants and caregivers.",2024-12-01,2025-05-31,2,"0.00",2,"0",24,24,2024-12-16,2024-12-16 10:28:00,364,296
1582,PRCT-45044,Classroom block support for MW0118 and MW0140 FCPs in Nsanje,52143,Construction of classroom block at 2 FCPs,2024-12-01,2025-08-29,7,"98.00",4,"0",10887,10887,2024-12-16,2024-12-16 12:32:11,3465069,2147
1583,PRCT-16757,Fees For 20 College And University Participants,EDU128,"This intervention aims at providing support to 20students who are in need of colleges and Universities fees to pursue their studies and are part of three FCP's (TZ0501, TZ0103, TZ0503, TZ0211)",2024-12-01,2025-07-31,2,"22000000.00",2,"0",225,225,2024-12-18,2024-12-18 07:16:21,364,296
1584,PRCT-16578,Tools For 78 Youth Interested in self employment,IGP207,"The intervention aims at providing 78 youth with tools for Tailoring (30), Welding (25), and Carpentry (23). This intervention are aimed at equipping youth with the skills that employers are looking for.",2024-11-01,2025-04-30,2,"0.00",2,"0",24,24,2024-12-18,2024-12-18 13:45:11,364,296
1586,PRCT-12985,CHS Funded- 2020 CIV for 47 PLE&UCE students (year 4),EDU152,"	
The goal of this intervention is to enhance the cognitive development of 47 registered students by ensuring their uninterrupted school attendance.",2024-09-05,,5,"0.00",3,"0",588,588,2024-12-20,2024-12-20 18:13:42,21202,783
1587,PRCT-53558,Shelter Improvement for 39 Participants.,IFP208,"	
INT-0000046535",2024-11-01,2025-08-31,1,"0.00",1,"0",1558,1558,2024-12-21,2024-12-21 18:01:01,354,295
1588,PRCT-57701,Food security and Livelihoods Proposal for Salima Cluster,51736,Food security,2024-11-01,2027-12-31,7,"0.00",4,"0",2698,2698,2025-01-05,2025-01-05 13:53:53,3465069,2147
1589,PRCT-18150,Interactive Digital Learning Systems for 5 FCPs in Ganze,NFE 195,"This proposal seeks to revolutionize the educational experience within the Kilifi-Ganze-Kaloleni Cluster by leveraging interactive digital learning systems. Through this initiative, we aim to bridge the digital divide and enhance learning outcomes.",2025-01-20,2025-04-20,1,"1975000.00",1,"0",5170,5170,2025-01-06,2025-01-06 07:10:02,354,295
1590,PRCT-52952,"Classroom support for MW0131, MW0132, MW0133 FCPs in Thyolo",53897,"Construction of classroom block, an office and storeroom",2025-01-27,2025-11-24,7,"0.00",4,"0",10887,10887,2025-01-06,2025-01-06 14:40:14,3465069,2147
1591,PRCT-13721,IGP232- FY25_Cow Rearing IGA for 75 families in 5FCPs—Phase one,IGP232,FY25_Cow Rearing IGA for 75 families in 5FCPs—Phase one,2025-01-03,2026-12-31,10,"0.00",10,"0",8656,8656,2025-01-06,2025-01-06 14:49:05,33714290,4790
